game_id,listing_id,platform_guess,is_standard_edition,is_bundle,is_excluded,exclude_reason,needs_detail_scrape,seen_count,best_rank,price_raw,sold_flag_raw,listing_url,title_raw
pragmata_switch2,m19915179720,Switch 2,1,0,0,,1,1,73,5800,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m19915179720,Switch2 プラグマタ
pragmata_switch2,m51751683476,unknown,1,0,0,,1,1,74,4500,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m51751683476,プラグマタ オリジナル B6スケッチブック
pragmata_switch2,m24037313595,Switch 2,1,0,0,,1,1,74,6280,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m24037313595,Switch2 プラグマタ
pragmata_switch2,m24055687810,Switch 2,1,0,0,,1,2,75,6000,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m24055687810,PRAGMATA Nintendo Switch 2 ソフト　プラグマタ
pragmata_switch2,m76765967883,Switch 2,1,0,0,,1,1,75,6000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m76765967883,PRAGMATA Nintendo Switch 2ソフト
pragmata_switch2,m24065966449,Switch 2,1,0,0,,1,2,75,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m24065966449,PRAGMATA プラグマタ　Nintendo Switch2 ソフト
pragmata_switch2,m52749538593,Switch 2,1,0,0,,1,1,76,6800,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m52749538593,新作PRAGMATA Nintendo Switch2新品未使用未開封
pragmata_switch2,m93384148786,Switch 2,1,0,0,,1,1,76,7380,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m93384148786,NintendoSwitch2プラグマタ新品未開封
pragmata_switch2,m56336929770,Switch 2,1,0,0,,1,2,76,6600,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m56336929770,Switch2 プラグマタ
pragmata_switch2,m22020733009,Switch 2,1,0,0,,1,1,77,6900,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m22020733009,Switch2 プラグマタ
pragmata_switch2,m58061323350,Switch 2,1,0,0,,1,1,77,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m58061323350,Switch2 プラグマタ
pragmata_switch2,m91134204916,unknown,1,0,0,,1,1,78,6888,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m91134204916,PRAGMATA CAPCOM Nintendo Switch プラグマタ
pragmata_switch2,m12177311552,Switch 2,1,0,0,,1,1,80,6200,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m12177311552,PRAGMATA Nintendo Switch 2 ソフト
pragmata_switch2,m65630147568,Switch 2,1,0,0,,1,1,80,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m65630147568,PRAGMATA Switch2 プラグマタ
pragmata_switch2,m15733307889,Switch 2,1,0,0,,1,1,80,6700,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m15733307889,Switch2 PRAGMATA プラグマタ新品未使用未開封コード付き
pragmata_switch2,m78454105431,Switch 2,1,0,0,,1,1,81,7000,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m78454105431,【早期購入特典付き】プラグマタ　PRAGMATA Switch2ソフト
pragmata_switch2,m62585805755,Switch 2,1,0,0,,1,1,82,6900,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m62585805755,Switch2 プラグマタ
pragmata_switch2,m91956111819,Switch 2,1,0,0,,1,1,82,5800,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m91956111819,【USED美品】プラグマタ Switch2 PRAGMATA カプコン
pragmata_switch2,m43093350170,Switch 2,1,0,0,,1,1,83,6499,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m43093350170,PRAGMATA Switch2 プラグマタ
pragmata_switch2,m98495700262,Switch 2,1,0,0,,1,1,83,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m98495700262,Switch2 プラグマタ
pragmata_switch2,m43028752758,unknown,1,0,0,,1,1,84,7500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m43028752758,プラグマタ　Switch
pragmata_switch2,m60709076254,Switch 2,1,0,0,,1,1,84,6300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m60709076254,Switch2 プラグマタ [早期購入特典未使用]
pragmata_switch2,m84706799347,Switch 2,1,0,0,,1,1,85,6100,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m84706799347,Switch2 プラグマタ
pragmata_switch2,m73548313404,Switch 2,1,0,0,,1,1,86,5900,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m73548313404,Nintendo Switch2 プラグマタ 任天堂 ソフト PRAGMATA
pragmata_switch2,m72296549557,Switch 2,1,0,0,,1,1,86,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m72296549557,Switch2 プラグマタ
pragmata_switch2,m97727068852,unknown,1,0,0,,1,1,87,699,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m97727068852,カプコン PRAGMATA プラグマタ 特典 父の日 ポストカード 2枚
pragmata_switch2,m10418569893,Switch 2,1,0,0,,1,1,87,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m10418569893,中古 Switch2 PRAGMATA プラグマタ
pragmata_switch2,m56512533665,Switch 2,1,0,0,,1,1,87,8300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m56512533665,新品・未開封 訳あり ディアナ アミーボ プラグマタ 任天堂 スイッチ2
pragmata_switch2,m48486264738,unknown,1,0,0,,1,1,88,6666,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m48486264738,ディアナ ヒュー ガジェットポーチ カプコンストア プラグマタ
pragmata_switch2,m13461635384,Switch 2,1,0,0,,1,1,88,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m13461635384,Switch2 プラグマタ
pragmata_switch2,m21434592730,unknown,1,0,0,,1,1,88,5680,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m21434592730,プラグマタ　PRAGMATA 早期特典（クノイチ・ブシドー付き）
pragmata_switch2,m39817452778,Switch 2,1,0,0,,1,1,89,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m39817452778,PRAGMATA Switch2 プラグマタ特典DL未使用
pragmata_switch2,2JQrwQqA8KoGCbCDxY55CQ,Switch 2,1,0,0,,1,1,89,6520,ITEM_STATUS_ON_SALE,https://jp.mercari.com/shops/product/2JQrwQqA8KoGCbCDxY55CQ,【中古】ニンテンドースイッチ2ソフト プラグマタ [通常版]
pragmata_switch2,m28003455773,Switch 2,1,0,0,,1,2,90,6300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m28003455773,Switch2 プラグマタ
pragmata_switch2,m28218271998,Switch 2,1,0,0,,1,1,90,6400,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m28218271998,Switch2 プラグマタ
pragmata_switch2,m59262135128,Switch 2,1,0,0,,1,1,91,6200,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m59262135128,【中古】 Nintendo Switch2 プラグマタ PRAGMATA
pragmata_switch2,m45685298920,Switch 2,1,0,0,,1,1,91,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m45685298920,Switch2 プラグマタ
pragmata_switch2,m66278797906,Switch 2,1,0,0,,1,1,91,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m66278797906,プラグマタ 初回特典付 PRAGMATA Nintendo Switch2
pragmata_switch2,m62321880547,Switch 2,1,0,0,,1,1,92,6600,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m62321880547,Switch2 PRAGMATA プラグマタ
pragmata_switch2,m71751998429,Switch 2,1,0,0,,1,1,92,6400,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m71751998429,Switch2 プラグマタ
pragmata_switch2,m65606622806,unknown,1,0,0,,1,1,93,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m65606622806,PRAGMATA Nintendo Switch プラグマタ未使用特典コード付
pragmata_switch2,m44745124434,Switch 2,1,0,0,,1,1,93,7000,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m44745124434,Switch2 PRAGMATA プラグマタ　未開封コード付き
pragmata_switch2,m53053452604,Switch 2,1,0,0,,1,1,94,7300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m53053452604,【送料無料】PRAGMATA プラグマタ Switch2 ソフト 新品未開封
pragmata_switch2,m80161928938,Switch 2,1,0,0,,1,1,94,6111,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m80161928938,プラグマタSwitch 2
pragmata_switch2,m45826202741,Switch 2,1,0,0,,1,1,95,6300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m45826202741,Switch2 プラグマタ
pragmata_switch2,m67472312517,Switch 2,1,0,0,,1,1,96,6300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m67472312517,PRAGMATA. プラグマタ Nintendo Switch2
pragmata_switch2,m89956096813,Switch 2,1,0,0,,1,1,96,6999,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m89956096813,プラグマタ　PRAGMATA　SWITCH2
pragmata_switch2,m71053610194,Switch 2,1,0,0,,1,1,96,5700,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m71053610194,Switch2 プラグマタ　通常版　プロダクトコード未使用
pragmata_switch2,m66497928467,Switch 2,1,0,0,,1,1,97,6199,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m66497928467,PRAGMATA Nintendo Switch2パッケージ版（早期購入特典）
pragmata_switch2,m37600058915,Switch 2,1,0,0,,1,1,97,6600,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m37600058915,Switch2 プラグマタ
pragmata_switch2,m72830500189,Switch 2,1,0,0,,1,1,98,6150,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m72830500189,PRAGMATA Nintendo Switch 2 ソフト　プラグマタ
pragmata_switch2,m42969111940,unknown,1,0,0,,1,1,98,6300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m42969111940,PRAGMATA （プラグマタ）Nintendo Switch ソフト
pragmata_switch2,m36885068374,Switch 2,1,0,0,,1,1,99,6200,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m36885068374,Nintendo Switch2 プラグマタ 任天堂 ソフト PRAGMATA
pragmata_switch2,m75444263754,Switch 2,1,0,0,,1,1,99,7399,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m75444263754,★★新品 未開封 プラグマタ Nintendo Switch 2 ★★
pragmata_switch2,m93429522479,Switch 2,1,0,0,,1,1,100,5500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m93429522479,PRAGMATA Nintendo Switch2ソフト　コード付きプラグマタ
pragmata_switch2,m60278877350,Switch 2,1,0,0,,1,1,101,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m60278877350,Switch2 プラグマタ
pragmata_switch2,m88485321517,Switch 2,1,0,0,,1,1,101,7080,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m88485321517,Switch 2 プラグマタ
pragmata_switch2,m93008250217,Switch 2,1,0,0,,1,1,102,6399,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m93008250217,PRAGMATA プラグマタ Nintendo Switch 2
pragmata_switch2,m97423936107,Switch 2,1,0,0,,1,1,102,7000,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m97423936107,【新品未開封】プラグマタ switch2
pragmata_switch2,m54161163176,Switch 2,1,0,0,,1,1,103,6499,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m54161163176,PRAGMATA プラグマタ　Switch2
pragmata_switch2,m32963810424,Switch 2,1,0,0,,1,1,103,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m32963810424,PRAGMATA Nintendo Switch2 プラグマタ
pragmata_switch2,m10883216741,Switch 2,1,0,0,,1,1,103,6300,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m10883216741,Switch2 プラグマタ
pragmata_switch2,m10319789923,Switch 2,1,0,0,,1,1,104,6980,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m10319789923,【Switch2 】プラグマタ
pragmata_switch2,m42493036986,Switch 2,1,0,0,,1,1,104,5670,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m42493036986,Switch2 プラグマタ
pragmata_switch2,m16310666754,Switch 2,1,0,0,,1,2,105,6111,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m16310666754,Nintendo Switch2 プラグマタ 任天堂 ソフト PRAGMATA
pragmata_switch2,m66446049454,Switch 2,1,0,0,,1,1,105,6550,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m66446049454,プラグマタ PRAGMATA Switch2 早期購入特典未使用付き
pragmata_switch2,m40625083408,unknown,1,0,0,,1,1,106,6400,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m40625083408,PRAGMATA Nintendo Switch ソフト　プラグマタ
pragmata_switch2,m61112792048,Switch 2,1,0,0,,1,1,106,6100,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m61112792048,Switch2 プラグマタ
pragmata_switch2,m59527878258,Switch 2,1,0,0,,1,1,107,6800,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m59527878258,Switch2 プラグマタ
pragmata_switch2,m57295219099,Switch 2,1,0,0,,1,1,108,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m57295219099,PRAGMATA Switch2 プラグマタ
pragmata_switch2,m58301586362,Switch 2,1,0,0,,1,1,108,6399,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m58301586362,Switch2 PRAGMATA プラグマタ
pragmata_switch2,m53703731053,Switch 2,1,0,0,,1,1,109,7000,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m53703731053,Switch2 プラグマタ
pragmata_switch2,m98004023620,unknown,1,0,0,,1,1,109,4666,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m98004023620,amiibo プラグマタ ディアナ
pragmata_switch2,m71221630944,Switch 2,1,0,0,,1,1,110,7688,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m71221630944,Switch2 プラグマタ
pragmata_switch2,m97738088838,Switch 2,1,0,0,,1,1,110,6888,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m97738088838,水曜発送【特典未使用】プラグマタ　PRAGMATA Switch2
pragmata_switch2,m58412870075,Switch 2,1,0,0,,1,1,111,6000,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m58412870075,PRAGMATA(プラグマタ) Nintendo Switch2ソフト
pragmata_switch2,m13857107949,Switch 2,1,0,0,,1,1,111,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m13857107949,Switch2 PRAGMATA プラグマタ
pragmata_switch2,m88384226263,Switch 2,1,0,0,,1,1,111,6700,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m88384226263,【新品未開封】プラグマタ【Switch2】
pragmata_switch2,m16996343855,Switch 2,1,0,0,,1,1,112,6200,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m16996343855,PRAGMATA プラグマタ Switch2版
pragmata_switch2,m63655076332,Switch 2,1,0,0,,1,1,112,6700,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m63655076332,Switch2 プラグマタ
pragmata_switch2,m56081782605,Switch 2,1,0,0,,1,1,112,6500,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m56081782605,プラグマタ Nintendo Switch2 ソフト DLC未使用
pragmata_switch2,m13028795482,Switch 2,1,0,0,,1,1,113,6900,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m13028795482,Switch2 プラグマタ
pragmata_switch2,m56305953132,Switch 2,1,0,0,,1,2,113,4444,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m56305953132,プラグマタ switch2amiboディアナ使用品
pragmata_switch2,m88493762155,Switch 2,1,0,0,,1,1,114,6600,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m88493762155,【特典コード付・スピード発送】プラグマタ PRAGMATA Switch2
pragmata_switch2,m36039646820,Switch 2,1,0,0,,1,1,115,6190,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m36039646820,Switch2 プラグマタ
pragmata_switch2,m16670985666,PS5,1,0,1,wrong_platform,0,2,1,4800,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m16670985666,PS5 PRAGMATA プラグマタ
pragmata_switch2,m70787015721,PS5,1,0,1,wrong_platform,0,1,2,4990,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m70787015721,PRAGMATA プラグマタ PS5
pragmata_switch2,m11870632664,PS5,1,0,1,wrong_platform,0,1,3,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m11870632664,PS5 プラグマタ
pragmata_switch2,m74952264365,PS5,1,0,1,wrong_platform,0,2,4,4950,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m74952264365,PS5 PRAGMATA プラグマタ
pragmata_switch2,m54422726294,PS5,1,0,1,wrong_platform,0,1,4,4980,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m54422726294,PS5 PRAGMATA カプコン ソフト
pragmata_switch2,m92168821815,PS5,1,0,1,wrong_platform,0,2,5,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m92168821815,PS5 PRAGMATA プラグマタ
pragmata_switch2,m61938166793,PS5,1,0,1,wrong_platform,0,2,6,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m61938166793,PS5 PRAGMATA プラグマタ
pragmata_switch2,m54710736635,PS5,1,0,1,wrong_platform,0,1,7,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m54710736635,PS5 プラグマタ
pragmata_switch2,m70343371137,PS5,1,0,1,wrong_platform,0,1,8,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m70343371137,PS5 プラグマタ
pragmata_switch2,m99820891368,PS5,1,0,1,wrong_platform,0,1,8,4980,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m99820891368,PRAGMATA PS5 ソフト
pragmata_switch2,m17860617401,PS5,1,0,1,wrong_platform,0,1,10,5280,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m17860617401,Ps5 PRAGMATA ソフト
pragmata_switch2,m34450803526,PS5,1,0,1,wrong_platform,0,1,12,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m34450803526,PS5 プラグマタ
pragmata_switch2,m31192171303,unknown,0,0,1,limited_edition,0,1,12,3999,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m31192171303,PRAGMATA プラグマタ ディアナ マスコット　中国限定
pragmata_switch2,m30051075869,PS5,1,0,1,wrong_platform,0,2,13,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m30051075869,PS5 PRAGMATA プラグマタ
pragmata_switch2,m94409373553,PS5,1,0,1,wrong_platform,0,2,14,5200,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m94409373553,PS5 PRAGMATA プラグマタ
pragmata_switch2,m87540098337,PS5,1,0,1,wrong_platform,0,1,14,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m87540098337,PS5 PRAGMATA カプコン
pragmata_switch2,m85952227813,PS5,1,0,1,wrong_platform,0,1,15,5000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m85952227813,PS5 PRAGMATA カプコン ソフト
pragmata_switch2,m60218527432,PS5,1,0,1,wrong_platform,0,2,16,5200,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m60218527432,PS5 PRAGMATA プラグマタ
pragmata_switch2,m88838909798,PS5,1,0,1,wrong_platform,0,1,18,5200,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m88838909798,PS5 プラグマタ
pragmata_switch2,m23054926067,PS5,1,0,1,wrong_platform,0,1,20,5600,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m23054926067,PS5 ゲームソフト PRAGMATA プラグマタ
pragmata_switch2,m99976136682,Switch 2,0,0,1,limited_edition,0,2,20,6000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m99976136682,Switch2 プラグマタ デラックスエディション
pragmata_switch2,m92896500324,unknown,0,0,1,limited_edition,0,1,22,6000,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m92896500324,プラグマタ デラックスエディション
pragmata_switch2,m60358332609,PS5,1,0,1,wrong_platform,0,2,23,5400,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m60358332609,PRAGMATA PS5　プラグマタ
pragmata_switch2,m75315573123,PS5,1,0,1,wrong_platform,0,1,24,5200,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m75315573123,PS5 プラグマタ
pragmata_switch2,m19740143083,PS5,1,0,1,wrong_platform,0,1,24,5600,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m19740143083,【美品】PS5版 PRAGMATA（プラグマタ）
pragmata_switch2,m69154314298,PS5,1,0,1,wrong_platform,0,1,25,5100,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m69154314298,PS5 プラグマタ
pragmata_switch2,m18848949519,Switch 2,0,0,1,limited_edition,0,2,25,8577,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m18848949519,新品未開封【Switch2】 プラグマタ [デラックスエディション]
pragmata_switch2,m31733620001,PS5,1,0,1,wrong_platform,0,2,26,5200,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m31733620001,PS5 PRAGMATA プラグマタ
pragmata_switch2,m64375292501,PS5,1,0,1,wrong_platform,0,1,26,5200,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m64375292501,PS5 プラグマタ PRAGMATA
pragmata_switch2,m60169253676,PS5,0,0,1,wrong_platform,0,1,26,13100,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m60169253676,PS5 プラグマタ デラックスエディション PRAGMATA ゲームソフト 新品
pragmata_switch2,m68413058493,PS5,1,0,1,wrong_platform,0,1,27,5450,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m68413058493,PS5 プラグマタ
pragmata_switch2,m90899125977,PS5,1,0,1,wrong_platform,0,1,28,5400,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m90899125977,PS5 プラグマタ
pragmata_switch2,m13142169708,unknown,0,0,1,limited_edition,0,1,28,3999,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m13142169708,【未使用】TGS限定 PRAGMATA プラグマタ スケッチブック
pragmata_switch2,m85360840016,PS5,1,0,1,wrong_platform,0,1,30,5100,ITEM_STATUS_ON_SALE,https://jp.mercari.com/item/m85360840016,PS5 プラグマタ
pragmata_switch2,m79341841202,PS5,1,0,1,wrong_platform,0,1,31,5699,ITEM_STATUS_SOLD_OUT,https://jp.mercari.com/item/m79341841202,PS5 プラグマタ
